Fecha;TmáxCarrasco;TmínCarrasco;TmáxSalto;TmínSalto;
4/8/1971;16.0;4.8;17.0;4.5;
5/8/1971;16.1;5.0;16.2;3.0;
6/8/1971;18.8;4.0;19.5;1.4;
7/8/1971;17.2;4.2;18.1;3.4;
8/8/1971;17.8;7.8;18.2;6.0;
9/8/1971;22.0;4.6;21.8;4.0;
10/8/1971;23.8;10.0;23.2;6.6;
11/8/1971;25.2;9.0;23.0;7.4;
12/8/1971;11.6;8.4;14.6;6.0;
13/8/1971;23.0;6.8;11.2;3.6;
14/8/1971;13.6;0.3;12.3;0.0;
15/8/1971;15.6;1.6;16.2;0.0;
16/8/1971;18.2;4.0;18.2;3.2;
17/8/1971;16.0;0.6;18.4;2.0;
18/8/1971;23.4;6.8;22.1;7.3;
19/8/1971;16.6;11.0;25.4;15.9;
20/8/1971;29.2;13.0;28.2;17.7;
21/8/1971;24.0;11.0;12.0;6.9;
22/8/1971;13.2;7.8;15.0;6.7;
23/8/1971;16.2;5.0;20.0;5.2;
24/8/1971;11.0;6.0;13.6;5.0;
25/8/1971;16.0;-0.2;17.0;1.8;
26/8/1971;18.6;3.9;20.4;1.0;
27/8/1971;23.2;9.0;24.2;9.7;
28/8/1971;20.8;10.2;21.1;10.0;
29/8/1971;24.0;11.0;23.8;13.2;
30/8/1971;25.4;12.8;25.1;12.8;
31/8/1971;21.6;15.0;19.1;13.9;
1/9/1971;24.0;11.0;24.8;9.6;
2/9/1971;28.4;15.8;26.8;14.7;
3/9/1971;18.0;12.0;20.3;15.0;
4/9/1971;15.0;10.0;16.3;13.0;
5/9/1971;14.0;12.0;15.8;12.3;
6/9/1971;18.0;10.3;19.2;9.1;
7/9/1971;21.9;10.8;23.2;7.0;
8/9/1971;16.9;9.0;24.4;9.0;
9/9/1971;14.8;10.0;25.2;7.8;
10/9/1971;18.4;8.0;24.8;12.2;
11/9/1971;17.0;12.0;19.2;10.0;
12/9/1971;17.7;11.0;20.0;6.8;
13/9/1971;23.2;7.0;24.2;7.5;
14/9/1971;18.6;12.0;27.0;14.0;
15/9/1971;17.0;10.0;15.3;10.3;
16/9/1971;20.4;6.0;16.3;8.8;
17/9/1971;21.4;11.4;25.5;15.0;
18/9/1971;19.0;15.6;26.8;18.0;
19/9/1971;17.0;12.6;20.5;15.0;
20/9/1971;14.1;10.0;15.0;10.2;
21/9/1971;14.0;10.0;13.7;8.5;
22/9/1971;13.6;9.0;15.2;5.8;
23/9/1971;18.0;4.3;18.1;5.0;
24/9/1971;24.0;5.8;20.3;7.0;
25/9/1971;20.2;8.0;20.2;8.3;
26/9/1971;19.4;12.0;22.2;10.6;
27/9/1971;20.0;12.0;21.0;10.8;
28/9/1971;20.0;14.0;20.2;11.1;
29/9/1971;18.2;14.8;22.3;13.5;
30/9/1971;21.0;14.0;21.0;12.4;
1/10/1971;19.0;14.0;25.0;10.9;
2/10/1971;26.0;14.0;29.0;13.8;
3/10/1971;22.0;7.4;19.9;9.2;
4/10/1971;12.2;7.0;15.0;4.8;
5/10/1971;12.0;7.0;14.2;0.8;
6/10/1971;14.2;9.0;12.0;7.0;
7/10/1971;15.4;9.0;15.5;6.8;
8/10/1971;18.6;6.0;20.2;4.9;
9/10/1971;21.8;10.8;23.2;7.9;
10/10/1971;17.6;11.0;18.5;7.2;
11/10/1971;15.2;8.8;18.6;6.4;
12/10/1971;12.2;9.8;15.9;3.7;
13/10/1971;14.0;7.0;18.1;2.0;
14/10/1971;22.0;5.4;21.1;5.6;
15/10/1971;24.4;10.8;24.1;5.7;
16/10/1971;22.7;11.6;27.0;8.6;
17/10/1971;20.4;14.0;28.8;11.4;
18/10/1971;27.4;12.8;30.3;15.1;
19/10/1971;26.0;19.0;24.7;17.8;
20/10/1971;23.4;17.0;25.1;17.4;
21/10/1971;23.0;15.0;27.2;14.8;
22/10/1971;24.0;15.0;28.0;16.0;
23/10/1971;20.0;15.8;18.4;15.9;
24/10/1971;20.0;13.0;22.0;12.6;
25/10/1971;20.2;12.9;23.4;9.2;
26/10/1971;22.4;14.6;25.2;9.8;
27/10/1971;26.8;15.4;27.0;9.4;
28/10/1971;31.0;15.0;28.8;11.7;
29/10/1971;30.0;17.8;30.0;12.4;
30/10/1971;24.4;17.8;30.2;13.3;
31/10/1971;25.6;16.0;28.0;15.6;
1/11/1971;22.7;18.0;25.6;14.7;
2/11/1971;22.2;19.2;25.2;14.2;
3/11/1971;22.0;17.6;24.8;13.4;
4/11/1971;20.0;13.4;22.2;10.9;
5/11/1971;29.0;14.0;29.0;10.7;
6/11/1971;20.8;13.4;23.1;12.2;
7/11/1971;26.0;11.0;25.0;9.9;
8/11/1971;26.6;16.2;25.3;14.0;
9/11/1971;20.0;13.4;27.3;14.0;
10/11/1971;27.5;6.6;29.1;13.1;
11/11/1971;24.0;18.2;24.2;16.0;
12/11/1971;20.4;14.5;24.6;13.8;
13/11/1971;28.0;9.0;27.4;10.8;
14/11/1971;27.2;16.6;31.1;16.8;
15/11/1971;30.0;15.0;31.0;14.7;
16/11/1971;29.0;15.4;32.3;15.8;
17/11/1971;25.0;16.8;22.5;14.9;
18/11/1971;24.2;8.0;26.1;11.4;
19/11/1971;24.0;10.8;26.6;10.8;
20/11/1971;26.6;13.8;26.1;12.4;
21/11/1971;27.0;15.2;28.9;12.7;
22/11/1971;32.8;16.0;31.2;13.0;
23/11/1971;32.0;18.6;32.3;15.6;
24/11/1971;24.0;18.6;20.7;14.6;
25/11/1971;20.4;15.0;26.1;12.8;
26/11/1971;26.0;9.6;28.2;12.0;
27/11/1971;32.0;17.0;31.2;13.8;
28/11/1971;33.0;19.6;34.0;18.0;
29/11/1971;27.2;19.8;29.2;18.2;
30/11/1971;28.0;18.0;30.2;18.5;
1/12/1971;34.8;17.2;33.1;16.8;
2/12/1971;33.8;22.0;34.0;17.2;
3/12/1971;23.2;14.0;26.2;14.5;
4/12/1971;16.0;10.0;18.1;7.6;
5/12/1971;20.4;10.0;22.7;5.4;
6/12/1971;27.1;11.6;29.1;8.9;
7/12/1971;23.0;16.0;29.8;13.8;
8/12/1971;34.0;12.0;32.2;10.8;
9/12/1971;26.8;20.0;35.2;16.8;
10/12/1971;25.0;13.0;33.9;16.1;
11/12/1971;25.0;19.2;34.3;18.8;
12/12/1971;29.0;16.0;28.0;16.8;
13/12/1971;24.0;18.0;22.6;14.3;
14/12/1971;22.7;10.1;26.7;9.8;
15/12/1971;33.0;14.0;33.0;14.3;
16/12/1971;37.0;21.0;33.3;20.9;
17/12/1971;33.2;19.0;27.3;18.9;
18/12/1971;32.2;21.6;31.2;17.8;
19/12/1971;26.4;21.0;37.5;25.0;
20/12/1971;28.0;21.0;33.2;24.0;
21/12/1971;23.0;14.0;27.5;12.7;
22/12/1971;19.3;14.0;24.3;8.8;
23/12/1971;27.0;10.0;28.4;10.7;
24/12/1971;33.0;16.2;30.3;14.8;
25/12/1971;31.6;20.0;32.2;15.0;
26/12/1971;35.8;20.0;35.2;17.0;
27/12/1971;37.0;22.0;37.2;20.7;
28/12/1971;39.0;24.8;37.1;23.0;
29/12/1971;39.2;24.6;38.2;23.0;
30/12/1971;38.5;24.2;38.3;23.0;
31/12/1971;27.2;22.0;25.7;20.6;
1/1/1972;29.0;21.0;30.4;21.4;
2/1/1972;29.0;21.0;28.4;21.5;
3/1/1972;29.0;22.0;32.4;22.9;
4/1/1972;22.0;19.6;26.8;20.0;
5/1/1972;20.0;17.0;21.2;13.9;
6/1/1972;23.0;14.0;23.9;11.6;
7/1/1972;21.2;15.2;25.2;13.8;
8/1/1972;23.2;11.2;26.8;12.0;
9/1/1972;30.0;14.0;31.8;13.6;
10/1/1972;35.4;20.0;33.2;18.1;
11/1/1972;38.2;22.0;36.0;18.2;
12/1/1972;24.4;20.0;29.0;18.2;
13/1/1972;32.0;18.0;26.6;16.8;
14/1/1972;35.0;20.0;31.1;19.4;
15/1/1972;33.4;23.8;30.4;20.8;
16/1/1972;30.4;21.2;30.2;20.2;
17/1/1972;29.0;22.0;31.7;19.7;
18/1/1972;33.0;21.0;32.9;20.0;
19/1/1972;30.0;19.9;30.6;21.3;
20/1/1972;28.2;20.4;30.8;19.7;
21/1/1972;28.2;18.0;30.1;16.5;
22/1/1972;29.0;18.0;29.0;15.1;
23/1/1972;28.4;17.0;29.3;14.7;
24/1/1972;30.9;17.0;30.0;16.4;
25/1/1972;34.0;20.0;34.4;16.9;
26/1/1972;24.8;21.0;35.2;19.6;
27/1/1972;27.2;15.0;29.2;14.0;
28/1/1972;25.5;15.2;27.3;12.0;
29/1/1972;33.0;15.3;28.1;14.8;
30/1/1972;32.0;19.0;29.2;15.8;
31/1/1972;35.4;21.0;34.4;18.6;
1/2/1972;21.2;19.0;24.1;14.0;
2/2/1972;27.0;15.0;25.2;10.8;
3/2/1972;32.8;17.0;29.1;13.6;
4/2/1972;36.2;19.5;31.1;15.5;
5/2/1972;35.2;21.0;34.2;15.8;
6/2/1972;35.0;21.0;35.3;20.7;
7/2/1972;23.0;19.0;34.0;19.9;
8/2/1972;25.0;17.2;35.3;19.8;
9/2/1972;29.0;20.0;26.0;17.3;
10/2/1972;30.0;20.3;30.1;17.0;
11/2/1972;30.0;19.0;31.1;17.9;
12/2/1972;32.4;16.8;30.3;17.0;
13/2/1972;25.8;22.0;31.2;15.0;
14/2/1972;24.2;20.0;28.9;17.0;
15/2/1972;30.0;16.0;30.3;16.7;
16/2/1972;33.2;19.0;32.2;18.8;
17/2/1972;27.3;22.8;28.0;19.3;
18/2/1972;25.0;21.0;30.0;17.0;
19/2/1972;24.3;18.0;27.4;13.7;
20/2/1972;27.6;11.4;27.3;14.0;
21/2/1972;28.4;17.6;29.7;16.1;
22/2/1972;24.0;19.2;30.1;14.7;
23/2/1972;23.0;13.8;28.8;13.0;
24/2/1972;26.8;13.0;27.2;15.8;
25/2/1972;26.4;17.0;30.2;14.0;
26/2/1972;25.9;16.4;29.0;14.3;
27/2/1972;28.1;16.0;28.3;15.7;
28/2/1972;27.4;16.0;29.4;12.0;
29/2/1972;27.0;16.7;30.2;15.8;
1/3/1972;30.4;15.0;30.3;14.8;
2/3/1972;32.0;18.0;32.4;15.6;
3/3/1972;22.0;19.0;27.9;15.3;
4/3/1972;24.0;12.0;28.2;13.6;
5/3/1972;26.4;17.0;33.2;17.9;
6/3/1972;23.4;18.0;28.0;17.7;
7/3/1972;23.4;16.0;22.0;17.0;
8/3/1972;23.4;14.0;25.3;14.9;
9/3/1972;22.8;18.0;23.2;16.4;
10/3/1972;23.0;15.0;25.3;11.9;
11/3/1972;24.2;9.8;25.2;8.7;
12/3/1972;27.4;14.0;28.0;12.7;
13/3/1972;25.4;15.8;28.3;14.0;
14/3/1972;28.3;14.0;23.6;15.0;
15/3/1972;27.3;19.8;18.6;14.9;
16/3/1972;27.4;14.0;25.8;11.4;
17/3/1972;29.0;17.0;24.2;15.0;
18/3/1972;21.3;17.0;22.2;9.8;
19/3/1972;27.1;11.8;24.8;8.8;
20/3/1972;28.4;15.0;26.7;9.8;
21/3/1972;32.7;16.8;28.6;11.5;
22/3/1972;29.6;17.4;27.1;14.7;
23/3/1972;30.8;17.4;31.2;15.9;
24/3/1972;23.0;20.6;20.1;15.0;
25/3/1972;20.0;15.0;15.4;11.0;
26/3/1972;22.0;14.9;16.8;9.9;
27/3/1972;21.4;15.0;17.5;13.2;
28/3/1972;19.0;17.0;17.3;12.9;
29/3/1972;20.1;15.0;20.1;9.2;
30/3/1972;23.7;11.0;21.4;7.9;
31/3/1972;21.8;12.4;24.4;9.8;
1/4/1972;21.0;13.0;24.8;9.8;
2/4/1972;27.4;11.0;25.3;12.9;
3/4/1972;26.4;16.0;24.9;11.8;
4/4/1972;23.4;15.0;24.3;12.0;
5/4/1972;26.0;9.6;24.3;9.8;
6/4/1972;28.0;12.0;27.1;11.0;
7/4/1972;29.0;16.4;28.0;13.7;
8/4/1972;28.0;16.0;27.6;13.7;
9/4/1972;20.0;18.0;21.2;14.0;
10/4/1972;19.9;15.0;22.7;9.2;
11/4/1972;23.2;14.2;22.2;9.8;
12/4/1972;26.0;12.8;24.2;9.7;
13/4/1972;28.0;10.2;26.6;13.0;
14/4/1972;18.6;14.0;13.0;8.0;
15/4/1972;17.3;11.0;16.3;4.6;
16/4/1972;20.4;7.0;19.2;4.7;
17/4/1972;23.0;7.8;20.2;5.3;
18/4/1972;22.2;6.2;20.3;5.8;
19/4/1972;24.0;7.0;20.2;6.0;
20/4/1972;24.8;10.0;23.3;12.0;
21/4/1972;25.0;13.2;25.2;10.7;
22/4/1972;29.0;9.8;22.4;12.8;
23/4/1972;25.2;17.0;23.8;14.0;
24/4/1972;22.0;15.0;19.2;12.9;
25/4/1972;19.2;15.0;15.2;13.1;
26/4/1972;18.0;16.0;14.5;11.3;
27/4/1972;18.3;12.0;16.2;7.0;
28/4/1972;18.8;12.2;19.3;5.2;
29/4/1972;22.0;10.0;19.2;6.0;
30/4/1972;23.0;10.0;20.0;6.1;
1/5/1972;24.0;9.2;20.2;5.9;
2/5/1972;21.6;10.8;22.0;5.8;
3/5/1972;24.0;13.0;23.4;8.6;
4/5/1972;16.4;14.2;21.2;12.0;
5/5/1972;20.3;13.4;23.3;12.5;
6/5/1972;23.2;15.0;23.3;12.9;
7/5/1972;19.0;11.2;19.2;12.7;
8/5/1972;22.8;15.0;21.4;17.6;
9/5/1972;16.2;12.2;18.1;10.6;
10/5/1972;19.0;6.8;20.4;7.4;
11/5/1972;19.0;9.1;19.2;11.4;
12/5/1972;23.0;14.0;22.8;14.8;
13/5/1972;21.8;18.1;29.2;16.9;
14/5/1972;23.0;15.0;27.7;16.3;
15/5/1972;29.4;19.0;28.4;18.3;
16/5/1972;22.0;16.2;28.2;18.1;
17/5/1972;19.0;14.0;18.9;12.5;
18/5/1972;16.6;13.0;16.2;8.4;
19/5/1972;15.8;11.6;15.2;7.2;
20/5/1972;16.1;9.0;16.7;7.8;
21/5/1972;17.4;14.3;14.9;12.8;
22/5/1972;15.2;14.0;13.3;8.0;
23/5/1972;14.0;5.1;15.2;3.7;
24/5/1972;18.2;9.4;16.6;4.7;
25/5/1972;16.4;6.0;15.5;6.0;
26/5/1972;15.0;9.0;17.3;6.2;
27/5/1972;19.4;4.1;17.2;5.5;
28/5/1972;23.4;11.0;22.0;11.7;
29/5/1972;21.0;14.8;23.1;17.0;
30/5/1972;22.2;12.0;19.1;16.0;
31/5/1972;25.8;18.0;26.0;17.2;
1/6/1972;17.0;12.7;21.2;14.9;
2/6/1972;19.4;11.0;18.8;8.8;
3/6/1972;15.0;4.0;14.2;9.6;
4/6/1972;14.0;12.4;16.6;12.2;
5/6/1972;16.4;12.0;15.3;13.2;
6/6/1972;19.8;11.2;20.7;13.8;
7/6/1972;17.0;16.0;19.2;15.6;
8/6/1972;17.2;13.9;19.5;15.6;
9/6/1972;16.0;14.0;16.6;14.0;
10/6/1972;15.0;13.0;16.4;13.0;
11/6/1972;17.4;13.0;16.2;12.9;
12/6/1972;16.5;14.0;16.9;12.8;
13/6/1972;19.2;13.2;17.3;13.2;
14/6/1972;19.0;14.0;21.5;14.9;
15/6/1972;19.4;14.0;18.4;14.7;
16/6/1972;17.5;12.4;18.2;9.9;
17/6/1972;20.0;8.6;19.3;7.8;
18/6/1972;15.0;8.2;17.0;7.8;
19/6/1972;15.2;9.0;16.1;4.0;
20/6/1972;14.4;7.0;16.3;6.2;
21/6/1972;18.0;5.4;17.4;4.8;
22/6/1972;20.0;9.2;20.1;11.1;
23/6/1972;18.6;9.0;20.1;9.8;
24/6/1972;20.7;7.4;21.0;11.0;
25/6/1972;25.0;13.4;24.2;11.9;
26/6/1972;13.0;9.0;13.3;8.2;
27/6/1972;12.6;3.4;12.2;6.1;
28/6/1972;11.6;10.4;12.2;9.3;
29/6/1972;11.9;8.2;13.3;8.5;
30/6/1972;13.0;11.0;16.1;12.5;
1/7/1972;18.4;13.0;14.4;11.8;
2/7/1972;14.2;13.2;12.7;8.4;
3/7/1972;13.0;8.0;12.2;4.9;
4/7/1972;14.6;3.4;14.3;3.9;
5/7/1972;17.4;3.4;13.2;2.7;
6/7/1972;15.4;8.2;14.4;10.0;
7/7/1972;11.0;9.6;10.1;3.0;
8/7/1972;9.0;6.2;9.0;-0.2;
9/7/1972;8.4;6.0;10.2;3.0;
10/7/1972;16.4;3.0;15.4;1.0;
11/7/1972;19.4;8.0;17.6;6.8;
12/7/1972;13.8;8.0;15.2;3.9;
13/7/1972;10.4;6.2;10.4;-1.0;
14/7/1972;13.1;0.0;12.9;-1.2;
15/7/1972;12.1;2.8;15.0;1.9;
16/7/1972;12.4;2.9;13.8;-0.2;
17/7/1972;10.4;6.0;13.7;1.0;
18/7/1972;12.4;6.8;12.7;7.0;
19/7/1972;14.0;10.8;20.2;8.9;
20/7/1972;13.3;11.0;10.0;7.9;
21/7/1972;9.5;8.0;10.0;6.5;
22/7/1972;15.4;4.2;14.1;2.6;
23/7/1972;19.0;5.0;15.6;3.0;
24/7/1972;18.1;5.2;16.6;3.8;
25/7/1972;17.2;5.2;18.2;4.7;
26/7/1972;13.6;7.8;15.3;3.8;
27/7/1972;18.0;7.0;20.3;10.1;
28/7/1972;21.2;11.4;24.2;13.7;
29/7/1972;13.2;10.2;19.2;15.7;
30/7/1972;22.8;8.0;21.3;12.2;
31/7/1972;24.9;15.0;24.1;15.9;
1/8/1972;21.1;18.0;25.3;16.8;
2/8/1972;14.2;11.0;20.0;9.4;
3/8/1972;7.8;5.8;9.7;4.8;
4/8/1972;9.0;4.0;10.0;-2.0;
5/8/1972;11.4;0.2;12.2;-0.3;
6/8/1972;11.4;2.4;13.1;1.7;
7/8/1972;14.6;4.6;15.1;2.2;
8/8/1972;18.4;5.0;17.6;2.9;
9/8/1972;19.4;9.0;21.0;7.8;
10/8/1972;20.8;13.0;22.0;14.0;
11/8/1972;16.0;8.0;17.2;14.3;
12/8/1972;14.8;11.6;15.2;13.0;
13/8/1972;18.1;7.2;18.2;12.8;
14/8/1972;22.3;9.0;20.6;9.7;
15/8/1972;24.6;14.4;22.7;13.8;
16/8/1972;17.4;17.0;22.8;11.8;
17/8/1972;10.2;8.0;12.2;9.1;
18/8/1972;12.2;9.4;15.2;11.8;
19/8/1972;13.6;10.0;13.0;10.8;
20/8/1972;13.2;11.0;10.0;6.8;
21/8/1972;11.2;9.0;10.6;5.8;
22/8/1972;18.4;7.0;12.8;7.2;
23/8/1972;18.7;4.6;16.4;3.0;
24/8/1972;22.0;9.0;20.1;6.8;
25/8/1972;15.0;12.0;16.6;11.7;
26/8/1972;13.0;9.7;14.6;12.2;
27/8/1972;13.4;10.2;12.8;10.4;
28/8/1972;11.0;10.2;11.4;7.2;
29/8/1972;12.7;8.0;9.7;5.0;
30/8/1972;9.4;7.0;10.5;1.8;
31/8/1972;7.4;5.0;10.1;1.8;
1/9/1972;11.0;5.2;14.8;0.0;
2/9/1972;10.2;5.4;13.2;0.0;
3/9/1972;14.8;3.0;15.1;4.0;
4/9/1972;22.8;6.0;23.2;5.8;
5/9/1972;16.4;11.0;22.7;13.8;
6/9/1972;16.9;10.0;26.2;11.8;
7/9/1972;19.5;13.0;24.2;17.0;
8/9/1972;17.4;12.0;20.1;15.0;
9/9/1972;17.0;11.0;15.6;12.0;
10/9/1972;20.2;9.0;21.3;9.7;
11/9/1972;19.0;14.0;23.6;10.6;
12/9/1972;18.8;8.4;18.1;9.0;
13/9/1972;14.4;7.0;19.2;7.8;
14/9/1972;19.4;11.0;23.3;8.7;
15/9/1972;22.4;17.0;20.0;16.0;
16/9/1972;19.8;15.0;21.0;13.0;
17/9/1972;21.0;11.4;19.2;10.0;
18/9/1972;20.4;9.0;20.6;10.4;
19/9/1972;21.3;16.0;19.3;13.0;
20/9/1972;17.0;11.4;18.3;8.4;
21/9/1972;16.8;6.2;17.2;5.9;
22/9/1972;21.3;5.0;20.2;4.4;
23/9/1972;26.0;11.4;24.5;8.6;
24/9/1972;24.2;12.8;25.2;12.6;
25/9/1972;23.8;15.0;19.8;14.3;
26/9/1972;15.2;12.0;14.6;11.0;
27/9/1972;20.5;9.0;19.7;7.1;
28/9/1972;23.3;10.4;22.1;8.5;
29/9/1972;27.0;14.0;24.6;10.7;
30/9/1972;27.0;14.0;24.2;10.8;
1/10/1972;14.9;13.0;16.6;10.2;
2/10/1972;12.8;7.0;14.0;8.5;
3/10/1972;12.7;7.4;12.7;3.2;
4/10/1972;12.3;6.0;15.0;1.8;
5/10/1972;13.2;5.0;14.1;1.3;
6/10/1972;17.0;4.2;15.4;2.0;
7/10/1972;13.0;7.2;15.0;3.8;
8/10/1972;15.2;7.0;16.8;2.0;
9/10/1972;16.2;9.0;19.3;5.7;
10/10/1972;20.0;6.8;20.2;5.6;
11/10/1972;20.0;6.0;21.7;7.6;
12/10/1972;17.4;7.0;22.0;8.8;
13/10/1972;23.4;11.2;24.8;12.2;
14/10/1972;22.4;14.0;20.7;13.0;
15/10/1972;20.7;9.4;23.4;12.0;
16/10/1972;25.8;13.0;25.1;9.7;
17/10/1972;28.4;15.0;28.4;11.8;
18/10/1972;32.4;18.6;30.6;16.0;
19/10/1972;24.8;18.8;21.1;15.3;
20/10/1972;22.2;15.0;23.6;14.9;
21/10/1972;25.0;15.0;27.6;14.9;
22/10/1972;19.4;15.0;23.7;10.4;
23/10/1972;25.6;13.0;26.3;14.3;
24/10/1972;24.2;18.0;23.3;17.2;
25/10/1972;27.4;17.8;23.8;18.0;
26/10/1972;25.4;20.0;23.1;16.0;
27/10/1972;17.0;14.2;17.6;9.7;
28/10/1972;17.0;10.4;17.0;5.8;
29/10/1972;20.4;9.0;14.0;9.7;
30/10/1972;22.8;11.0;21.4;12.0;
31/10/1972;19.4;15.4;24.8;13.0;
1/11/1972;18.0;8.0;20.0;8.8;
2/11/1972;20.4;7.8;19.3;7.6;
3/11/1972;23.9;11.0;22.1;9.2;
4/11/1972;25.0;13.0;26.0;9.6;
5/11/1972;19.6;12.4;25.2;10.9;
6/11/1972;24.4;11.0;27.4;12.0;
7/11/1972;22.0;15.1;19.1;13.0;
8/11/1972;23.0;11.4;24.8;13.7;
9/11/1972;24.3;16.0;18.5;15.8;
10/11/1972;23.0;18.0;22.9;15.0;
11/11/1972;21.6;16.0;26.1;13.6;
12/11/1972;29.0;14.6;27.1;12.0;
13/11/1972;25.0;21.2;26.2;16.9;
14/11/1972;18.4;13.0;20.4;11.9;
15/11/1972;20.0;13.6;19.4;10.7;
16/11/1972;20.6;15.0;23.6;10.8;
17/11/1972;22.0;16.0;23.4;12.6;
18/11/1972;19.1;14.0;21.1;10.0;
19/11/1972;23.4;11.0;24.7;10.7;
20/11/1972;24.0;11.2;25.1;12.2;
21/11/1972;18.4;12.0;25.2;9.8;
22/11/1972;21.6;11.0;24.7;9.2;
23/11/1972;28.2;12.9;27.6;9.8;
24/11/1972;25.2;18.0;26.6;13.0;
25/11/1972;21.0;19.0;21.1;15.5;
26/11/1972;23.8;18.0;24.1;12.7;
27/11/1972;29.5;15.0;28.8;13.9;
28/11/1972;24.6;21.2;24.1;15.0;
29/11/1972;21.4;15.0;19.4;11.7;
30/11/1972;21.3;14.4;24.6;12.7;
1/12/1972;23.0;13.0;24.4;11.0;
2/12/1972;25.5;17.0;24.6;17.4;
3/12/1972;23.0;17.0;28.8;18.8;
4/12/1972;23.4;17.0;27.7;17.9;
5/12/1972;21.1;17.0;26.8;15.4;
6/12/1972;21.5;16.0;24.6;11.2;
7/12/1972;22.2;15.0;26.6;12.8;
8/12/1972;27.8;15.0;24.9;16.6;
9/12/1972;25.8;18.0;27.4;15.0;
10/12/1972;25.0;15.8;28.7;15.0;
11/12/1972;21.0;16.0;28.2;14.6;
12/12/1972;21.6;16.6;25.2;10.8;
13/12/1972;26.0;11.0;27.3;12.0;
14/12/1972;29.6;16.0;29.2;14.8;
15/12/1972;31.3;19.5;31.6;17.1;
16/12/1972;29.0;20.0;28.0;19.1;
17/12/1972;27.0;18.4;31.4;16.2;
18/12/1972;27.4;20.0;33.1;17.9;
19/12/1972;30.4;19.0;31.2;19.8;
20/12/1972;30.6;19.0;30.4;17.7;
21/12/1972;31.0;21.0;32.2;20.4;
22/12/1972;32.6;20.0;34.1;19.8;
23/12/1972;28.8;20.0;29.2;16.5;
24/12/1972;22.4;19.4;18.2;11.0;
25/12/1972;19.6;15.0;17.8;11.9;
26/12/1972;23.0;16.0;27.8;14.0;
27/12/1972;28.2;17.0;33.1;14.4;
28/12/1972;21.8;17.4;35.0;20.0;
29/12/1972;26.0;19.0;25.2;16.0;
30/12/1972;26.1;19.0;28.1;15.0;
31/12/1972;33.4;18.0;30.2;15.8;
1/1/1973;32.4;22.0;33.2;18.4;
2/1/1973;34.4;21.0;34.2;18.8;
3/1/1973;26.4;19.0;26.8;21.0;
4/1/1973;35.0;18.0;29.1;17.8;
5/1/1973;32.0;23.0;35.2;19.7;
6/1/1973;24.2;17.4;27.1;16.1;
7/1/1973;26.5;18.2;31.1;20.0;
8/1/1973;25.4;15.0;27.5;14.8;
9/1/1973;32.0;12.0;32.1;16.7;
10/1/1973;33.4;23.0;30.0;21.0;
11/1/1973;32.6;20.0;30.0;21.0;
12/1/1973;32.0;22.0;36.1;21.7;
13/1/1973;20.0;16.2;23.0;18.0;
14/1/1973;20.2;18.0;18.6;16.0;
15/1/1973;24.5;13.0;25.2;15.0;
16/1/1973;30.5;15.0;27.8;15.8;
17/1/1973;31.4;19.4;31.3;17.8;
18/1/1973;27.0;21.0;23.3;19.0;
19/1/1973;26.0;20.2;27.0;19.0;
20/1/1973;26.0;25.0;28.2;17.2;
21/1/1973;23.0;19.0;28.5;19.0;
22/1/1973;29.2;18.8;31.0;18.6;
23/1/1973;23.1;20.4;24.1;18.7;
24/1/1973;23.6;15.0;23.1;13.4;
25/1/1973;22.0;15.0;24.5;11.0;
26/1/1973;29.0;11.0;26.4;10.2;
27/1/1973;31.6;19.9;30.3;16.1;
28/1/1973;25.6;17.0;28.2;20.0;
29/1/1973;31.4;19.0;30.7;18.8;
30/1/1973;31.8;23.1;31.1;19.9;
31/1/1973;26.4;24.4;32.3;21.5;
1/2/1973;28.4;20.4;32.7;22.6;
2/2/1973;34.0;25.6;34.2;22.5;
3/2/1973;31.0;23.2;28.4;17.4;
4/2/1973;24.2;17.2;25.8;12.0;
5/2/1973;26.6;12.0;26.2;12.8;
6/2/1973;29.0;15.0;29.2;16.1;
7/2/1973;34.0;18.1;32.4;21.3;
8/2/1973;32.2;24.0;24.2;18.8;
9/2/1973;28.4;21.0;21.2;18.2;
10/2/1973;28.0;20.0;21.1;18.0;
11/2/1973;29.0;19.8;25.3;15.9;
12/2/1973;32.0;20.0;29.2;16.8;
13/2/1973;24.2;17.2;27.0;18.9;
14/2/1973;25.0;16.2;23.2;13.4;
15/2/1973;22.8;10.0;23.3;9.3;
16/2/1973;27.0;12.0;26.9;14.7;
17/2/1973;28.4;16.2;28.1;16.4;
18/2/1973;25.2;20.0;29.9;16.8;
19/2/1973;28.4;17.1;29.1;16.8;
20/2/1973;31.0;21.0;31.9;21.0;
21/2/1973;30.0;19.0;20.5;17.0;
22/2/1973;29.0;17.3;18.6;16.8;
23/2/1973;23.0;21.0;27.7;17.7;
24/2/1973;25.2;19.0;24.6;16.0;
25/2/1973;23.8;14.0;22.5;13.0;
26/2/1973;25.2;15.0;22.6;14.8;
27/2/1973;24.1;13.2;24.9;16.8;
28/2/1973;25.5;17.4;29.1;20.2;
1/3/1973;26.4;17.0;23.0;20.0;
2/3/1973;26.0;18.2;27.2;18.7;
3/3/1973;27.6;17.6;25.0;18.8;
4/3/1973;27.2;17.0;27.1;17.7;
5/3/1973;26.4;20.2;27.0;16.8;
6/3/1973;25.1;18.6;27.2;16.0;
